KYCRSP_FUNDNO;FSTYBEGDT;FSTYENDDT;LIPPER_OBJ_CD;LIPPER_CLASS
23518;01/05/2012;31/05/2012;GUS;GUS
23518;01/06/2012;30/06/2012;GUS;GUS
23518;31/12/1999;30/03/2008;GUS;GUS
23518;31/03/2008;30/11/2011;GUS;GUS
23518;01/12/2011;30/04/2012;GUS;GUS
23518;01/05/2012;31/05/2012;GUS;GUS
23518;01/06/2012;30/06/2012;GUS;GUS
23518;31/12/1999;30/03/2008;GUS;GUS
23518;31/03/2008;30/11/2011;GUS;GUS
23518;01/12/2011;30/04/2012;GUS;GUS
23518;01/05/2012;31/05/2012;GUS;GUS
23518;01/06/2012;30/06/2012;GUS;GUS
23518;31/12/1999;30/03/2008;GUS;GUS
23518;31/03/2008;30/11/2011;GUS;GUS
23518;01/12/2011;30/04/2012;GUS;GUS
23518;01/05/2012;31/05/2012;GUS;GUS
23518;01/06/2012;30/06/2012;GUS;GUS
23518;31/12/1999;30/03/2008;GUS;GUS
23518;31/03/2008;30/11/2011;GUS;GUS
23518;01/12/2011;30/04/2012;GUS;GUS
23518;01/05/2012;31/05/2012;GUS;GUS
23518;01/06/2012;30/06/2012;GUS;GUS
23519;31/12/1999;30/03/2008;GUS;GUS
23519;31/03/2008;30/11/2011;GUS;GUS
23519;01/12/2011;30/04/2012;GUS;GUS
23519;01/05/2012;31/05/2012;GUS;GUS
23519;01/06/2012;30/06/2012;GUS;GUS
23519;31/12/1999;30/03/2008;GUS;GUS
23519;31/03/2008;30/11/2011;GUS;GUS
23519;01/12/2011;30/04/2012;GUS;GUS
23519;01/05/2012;31/05/2012;GUS;GUS
23519;01/06/2012;30/06/2012;GUS;GUS
23519;31/12/1999;30/03/2008;GUS;GUS
23519;31/03/2008;30/11/2011;GUS;GUS
23519;01/12/2011;30/04/2012;GUS;GUS
23519;01/05/2012;31/05/2012;GUS;GUS
23519;01/06/2012;30/06/2012;GUS;GUS
23519;31/12/1999;30/03/2008;GUS;GUS
23519;31/03/2008;30/11/2011;GUS;GUS
23519;01/12/2011;30/04/2012;GUS;GUS
23519;01/05/2012;31/05/2012;GUS;GUS
23519;01/06/2012;30/06/2012;GUS;GUS
23519;31/12/1999;30/03/2008;GUS;GUS
23519;31/03/2008;30/11/2011;GUS;GUS
23519;01/12/2011;30/04/2012;GUS;GUS
23519;01/05/2012;31/05/2012;GUS;GUS
23519;01/06/2012;30/06/2012;GUS;GUS
23520;31/12/1999;30/03/2008;GUS;GUS
23520;31/03/2008;30/11/2011;GUS;GUS
23520;01/12/2011;30/04/2012;GUS;GUS
23520;01/05/2012;31/05/2012;GUS;GUS
23520;01/06/2012;30/06/2012;GUS;GUS
23520;31/12/1999;30/03/2008;GUS;GUS
23520;31/03/2008;30/11/2011;GUS;GUS
23520;01/12/2011;30/04/2012;GUS;GUS
23520;01/05/2012;31/05/2012;GUS;GUS
23520;01/06/2012;30/06/2012;GUS;GUS
23520;31/12/1999;30/03/2008;GUS;GUS
23520;31/03/2008;30/11/2011;GUS;GUS
23520;01/12/2011;30/04/2012;GUS;GUS
23520;01/05/2012;31/05/2012;GUS;GUS
23520;01/06/2012;30/06/2012;GUS;GUS
23520;31/12/1999;30/03/2008;GUS;GUS
23520;31/03/2008;30/11/2011;GUS;GUS
23520;01/12/2011;30/04/2012;GUS;GUS
23520;01/05/2012;31/05/2012;GUS;GUS
23520;01/06/2012;30/06/2012;GUS;GUS
23520;31/12/1999;30/03/2008;GUS;GUS
23520;31/03/2008;30/11/2011;GUS;GUS
23520;01/12/2011;30/04/2012;GUS;GUS
23520;01/05/2012;31/05/2012;GUS;GUS
23520;01/06/2012;30/06/2012;GUS;GUS
23551;31/12/1999;29/06/2001;SUS;SUS
23551;30/06/2001;30/03/2008;IUT;IUT
23551;31/03/2008;30/04/2012;IUT;IUT
23551;01/05/2012;31/05/2012;IUT;IUT
23551;01/06/2012;30/06/2012;IUT;IUT
23551;31/12/1999;29/06/2001;SUS;SUS
23551;30/06/2001;30/03/2008;IUT;IUT
23551;31/03/2008;30/04/2012;IUT;IUT
23551;01/05/2012;31/05/2012;IUT;IUT
23551;01/06/2012;30/06/2012;IUT;IUT
23551;31/12/1999;29/06/2001;SUS;SUS
23551;30/06/2001;30/03/2008;IUT;IUT
23551;31/03/2008;30/04/2012;IUT;IUT
23551;01/05/2012;31/05/2012;IUT;IUT
23551;01/06/2012;30/06/2012;IUT;IUT
23551;31/12/1999;29/06/2001;SUS;SUS
23551;30/06/2001;30/03/2008;IUT;IUT
23551;31/03/2008;30/04/2012;IUT;IUT
23551;01/05/2012;31/05/2012;IUT;IUT
23551;01/06/2012;30/06/2012;IUT;IUT
23551;31/12/1999;29/06/2001;SUS;SUS
23551;30/06/2001;30/03/2008;IUT;IUT
23551;31/03/2008;30/04/2012;IUT;IUT
23551;01/05/2012;31/05/2012;IUT;IUT
23551;01/06/2012;30/06/2012;IUT;IUT
23575;31/12/1999;30/12/2002;SUT;SUT
23575;31/12/2002;30/12/2006;SUS;SUS
23575;31/12/2006;30/03/2008;SIU;SIU
23575;31/03/2008;31/07/2010;SIU;SIU
23575;31/12/1999;30/12/2002;SUT;SUT
23575;31/12/2002;30/12/2006;SUS;SUS
23575;31/12/2006;30/03/2008;SIU;SIU
23575;31/03/2008;31/07/2010;SIU;SIU
23575;31/12/1999;30/12/2002;SUT;SUT
23575;31/12/2002;30/12/2006;SUS;SUS
23575;31/12/2006;30/03/2008;SIU;SIU
23575;31/03/2008;31/07/2010;SIU;SIU
23575;31/12/1999;30/12/2002;SUT;SUT
23575;31/12/2002;30/12/2006;SUS;SUS
23575;31/12/2006;30/03/2008;SIU;SIU
23575;31/03/2008;31/07/2010;SIU;SIU
23578;31/12/2004;30/12/2006;USO;USO
23578;31/12/2006;30/03/2008;SUS;SUS
23578;31/03/2008;31/07/2010;SUS;SUS
23578;31/12/2004;30/12/2006;USO;USO
23578;31/12/2006;30/03/2008;SUS;SUS
23578;31/03/2008;31/07/2010;SUS;SUS
23579;31/12/1999;30/12/2006;A;A
23579;31/12/2006;30/03/2008;GUS;GUS
23579;31/03/2008;12/05/2011;GUS;GUS
23579;13/05/2011;27/11/2011;BBB;BBB
23579;28/11/2011;30/04/2012;IID;IID
23579;01/05/2012;31/05/2012;IID;IID
23579;01/06/2012;30/06/2012;IID;IID
23579;31/12/1999;30/12/2006;A;A
23579;31/12/2006;30/03/2008;GUS;GUS
23579;31/03/2008;12/05/2011;GUS;GUS
23579;13/05/2011;27/11/2011;BBB;BBB
23579;28/11/2011;30/04/2012;IID;IID
23579;01/05/2012;31/05/2012;IID;IID
23579;01/06/2012;30/06/2012;IID;IID
23579;31/12/1999;30/12/2006;A;A
23579;31/12/2006;30/03/2008;GUS;GUS
23579;31/03/2008;12/05/2011;GUS;GUS
23579;13/05/2011;27/11/2011;BBB;BBB
23579;28/11/2011;30/04/2012;IID;IID
23579;01/05/2012;31/05/2012;IID;IID
23579;01/06/2012;30/06/2012;IID;IID
23579;31/12/1999;30/12/2006;A;A
23579;31/12/2006;30/03/2008;GUS;GUS
23579;31/03/2008;12/05/2011;GUS;GUS
23579;13/05/2011;27/11/2011;BBB;BBB
23579;28/11/2011;30/04/2012;IID;IID
23579;01/05/2012;31/05/2012;IID;IID
23579;01/06/2012;30/06/2012;IID;IID
23583;31/12/2004;30/12/2006;A;A
23583;31/12/2006;30/03/2008;GUS;GUS
23583;31/03/2008;12/05/2011;GUS;GUS
23583;13/05/2011;27/11/2011;BBB;BBB
23583;28/11/2011;30/04/2012;IID;IID
23583;01/05/2012;31/05/2012;IID;IID
23583;01/06/2012;30/06/2012;IID;IID
23583;31/12/2004;30/12/2006;A;A
23583;31/12/2006;30/03/2008;GUS;GUS
23583;31/03/2008;12/05/2011;GUS;GUS
23583;13/05/2011;27/11/2011;BBB;BBB
23583;28/11/2011;30/04/2012;IID;IID
23583;01/05/2012;31/05/2012;IID;IID
23583;01/06/2012;30/06/2012;IID;IID
23583;31/12/2004;30/12/2006;A;A
23583;31/12/2006;30/03/2008;GUS;GUS
23583;31/03/2008;12/05/2011;GUS;GUS
23583;13/05/2011;27/11/2011;BBB;BBB
23583;28/11/2011;30/04/2012;IID;IID
23583;01/05/2012;31/05/2012;IID;IID
23583;01/06/2012;30/06/2012;IID;IID
23583;31/12/2004;30/12/2006;A;A
23583;31/12/2006;30/03/2008;GUS;GUS
23583;31/03/2008;12/05/2011;GUS;GUS
23583;13/05/2011;27/11/2011;BBB;BBB
23583;28/11/2011;30/04/2012;IID;IID
23583;01/05/2012;31/05/2012;IID;IID
23583;01/06/2012;30/06/2012;IID;IID
23584;31/12/2004;30/12/2006;SUS;SUS
23584;31/12/2006;30/03/2008;SIU;SIU
23584;31/03/2008;31/07/2010;SIU;SIU
23584;31/12/2004;30/12/2006;SUS;SUS
23584;31/12/2006;30/03/2008;SIU;SIU
23584;31/03/2008;31/07/2010;SIU;SIU
23584;31/12/2004;30/12/2006;SUS;SUS
23584;31/12/2006;30/03/2008;SIU;SIU
23584;31/03/2008;31/07/2010;SIU;SIU
23594;31/12/2000;29/06/2002;SUS;SUS
23594;30/06/2002;30/12/2006;USO;USO
23594;31/12/2006;30/03/2008;SUS;SUS
23594;31/03/2008;31/07/2010;SUS;SUS
23594;31/12/2000;29/06/2002;SUS;SUS
23594;30/06/2002;30/12/2006;USO;USO
23594;31/12/2006;30/03/2008;SUS;SUS
23594;31/03/2008;31/07/2010;SUS;SUS
23594;31/12/2000;29/06/2002;SUS;SUS
23594;30/06/2002;30/12/2006;USO;USO
23594;31/12/2006;30/03/2008;SUS;SUS
23594;31/03/2008;31/07/2010;SUS;SUS
23595;30/06/2001;29/06/2002;SUS;SUS
23595;30/06/2002;30/12/2006;USO;USO
23595;31/12/2006;30/03/2008;SUS;SUS
23595;31/03/2008;31/07/2010;SUS;SUS
23595;30/06/2001;29/06/2002;SUS;SUS
23595;30/06/2002;30/12/2006;USO;USO
23595;31/12/2006;30/03/2008;SUS;SUS
23595;31/03/2008;31/07/2010;SUS;SUS
23595;30/06/2001;29/06/2002;SUS;SUS
23595;30/06/2002;30/12/2006;USO;USO
23595;31/12/2006;30/03/2008;SUS;SUS
23595;31/03/2008;31/07/2010;SUS;SUS
23596;30/06/2001;29/06/2002;SUS;SUS
23596;30/06/2002;30/12/2006;USO;USO
23596;31/12/2006;30/03/2008;SUS;SUS
23596;31/03/2008;31/07/2010;SUS;SUS
23596;30/06/2001;29/06/2002;SUS;SUS
23596;30/06/2002;30/12/2006;USO;USO
23596;31/12/2006;30/03/2008;SUS;SUS
23596;31/03/2008;31/07/2010;SUS;SUS
23596;30/06/2001;29/06/2002;SUS;SUS
23596;30/06/2002;30/12/2006;USO;USO
23596;31/12/2006;30/03/2008;SUS;SUS
23596;31/03/2008;31/07/2010;SUS;SUS
23613;31/12/1999;30/12/2006;A;A
23613;31/12/2006;30/03/2008;GUS;GUS
23613;31/03/2008;31/07/2010;GUS;GUS
23613;31/12/1999;30/12/2006;A;A
23613;31/12/2006;30/03/2008;GUS;GUS
23613;31/03/2008;31/07/2010;GUS;GUS
23613;31/12/1999;30/12/2006;A;A
23613;31/12/2006;30/03/2008;GUS;GUS
23613;31/03/2008;31/07/2010;GUS;GUS
23619;31/12/1999;30/12/2006;A;A
23619;31/12/2006;30/03/2008;GUS;GUS
23619;31/03/2008;12/05/2011;GUS;GUS
23619;13/05/2011;27/11/2011;BBB;BBB
23619;28/11/2011;30/04/2012;IID;IID
23619;01/05/2012;31/05/2012;IID;IID
23619;01/06/2012;30/06/2012;IID;IID
23619;31/12/1999;30/12/2006;A;A
23619;31/12/2006;30/03/2008;GUS;GUS
23619;31/03/2008;12/05/2011;GUS;GUS
23619;13/05/2011;27/11/2011;BBB;BBB
23619;28/11/2011;30/04/2012;IID;IID
23619;01/05/2012;31/05/2012;IID;IID
23619;01/06/2012;30/06/2012;IID;IID
23619;31/12/1999;30/12/2006;A;A
23619;31/12/2006;30/03/2008;GUS;GUS
23619;31/03/2008;12/05/2011;GUS;GUS
23619;13/05/2011;27/11/2011;BBB;BBB
23619;28/11/2011;30/04/2012;IID;IID
23619;01/05/2012;31/05/2012;IID;IID
23619;01/06/2012;30/06/2012;IID;IID
23619;31/12/1999;30/12/2006;A;A
23619;31/12/2006;30/03/2008;GUS;GUS
23619;31/03/2008;12/05/2011;GUS;GUS
23619;13/05/2011;27/11/2011;BBB;BBB
23619;28/11/2011;30/04/2012;IID;IID
23619;01/05/2012;31/05/2012;IID;IID
23619;01/06/2012;30/06/2012;IID;IID
23622;31/12/1999;30/12/2002;SUT;SUT
23622;31/12/2002;30/12/2006;SUS;SUS
23622;31/12/2006;30/03/2008;SIU;SIU
23622;31/03/2008;31/07/2010;SIU;SIU
23622;31/12/1999;30/12/2002;SUT;SUT
23622;31/12/2002;30/12/2006;SUS;SUS
23622;31/12/2006;30/03/2008;SIU;SIU
23622;31/03/2008;31/07/2010;SIU;SIU
23622;31/12/1999;30/12/2002;SUT;SUT
23622;31/12/2002;30/12/2006;SUS;SUS
23622;31/12/2006;30/03/2008;SIU;SIU
23622;31/03/2008;31/07/2010;SIU;SIU
23622;31/12/1999;30/12/2002;SUT;SUT
23622;31/12/2002;30/12/2006;SUS;SUS
23622;31/12/2006;30/03/2008;SIU;SIU
23622;31/03/2008;31/07/2010;SIU;SIU
23658;30/06/2003;30/03/2008;IUT;IUT
23658;31/03/2008;30/09/2008;IUT;IUT
23658;30/06/2003;30/03/2008;IUT;IUT
23658;31/03/2008;30/09/2008;IUT;IUT
23659;30/06/2003;30/03/2008;IUT;IUT
23659;31/03/2008;30/09/2008;IUT;IUT
23659;30/06/2003;30/03/2008;IUT;IUT
23659;31/03/2008;30/09/2008;IUT;IUT
23661;30/06/2003;30/03/2008;IUT;IUT
23661;31/03/2008;31/07/2010;IUT;IUT
23661;30/06/2003;30/03/2008;IUT;IUT
23661;31/03/2008;31/07/2010;IUT;IUT
23675;31/12/2001;29/06/2002;IID;IID
23675;30/06/2002;30/03/2008;BBB;BBB
23675;31/03/2008;27/04/2008;BBB;BBB
23675;28/04/2008;30/09/2008;IID;IID
23675;31/12/2001;29/06/2002;IID;IID
23675;30/06/2002;30/03/2008;BBB;BBB
23675;31/03/2008;27/04/2008;BBB;BBB
23675;28/04/2008;30/09/2008;IID;IID
23676;31/12/2001;29/06/2002;IID;IID
23676;30/06/2002;30/03/2008;BBB;BBB
23676;31/03/2008;27/04/2008;BBB;BBB
23676;28/04/2008;30/09/2008;IID;IID
23676;31/12/2001;29/06/2002;IID;IID
23676;30/06/2002;30/03/2008;BBB;BBB
23676;31/03/2008;27/04/2008;BBB;BBB
23676;28/04/2008;30/09/2008;IID;IID
23677;31/12/2001;29/06/2002;IID;IID
23677;30/06/2002;30/03/2008;BBB;BBB
23677;31/03/2008;27/04/2008;BBB;BBB
23677;28/04/2008;31/07/2010;IID;IID
23677;31/12/2001;29/06/2002;IID;IID
23677;30/06/2002;30/03/2008;BBB;BBB
23677;31/03/2008;27/04/2008;BBB;BBB
23677;28/04/2008;31/07/2010;IID;IID
23699;31/12/1999;30/03/2008;GUS;GUS
23699;31/03/2008;30/11/2011;GUS;GUS
23699;01/12/2011;30/04/2012;GUS;GUS
23699;01/05/2012;31/05/2012;GUS;GUS
23699;01/06/2012;30/06/2012;GUS;GUS
23699;31/12/1999;30/03/2008;GUS;GUS
23699;31/03/2008;30/11/2011;GUS;GUS
23699;01/12/2011;30/04/2012;GUS;GUS
23699;01/05/2012;31/05/2012;GUS;GUS
23699;01/06/2012;30/06/2012;GUS;GUS
23699;31/12/1999;30/03/2008;GUS;GUS
23699;31/03/2008;30/11/2011;GUS;GUS
23699;01/12/2011;30/04/2012;GUS;GUS
23699;01/05/2012;31/05/2012;GUS;GUS
23699;01/06/2012;30/06/2012;GUS;GUS
23699;31/12/1999;30/03/2008;GUS;GUS
23699;31/03/2008;30/11/2011;GUS;GUS
23699;01/12/2011;30/04/2012;GUS;GUS
23699;01/05/2012;31/05/2012;GUS;GUS
23699;01/06/2012;30/06/2012;GUS;GUS
23699;31/12/1999;30/03/2008;GUS;GUS
23699;31/03/2008;30/11/2011;GUS;GUS
23699;01/12/2011;30/04/2012;GUS;GUS
23699;01/05/2012;31/05/2012;GUS;GUS
23699;01/06/2012;30/06/2012;GUS;GUS
23703;31/12/1999;30/03/2008;GUS;GUS
23703;31/03/2008;30/11/2011;GUS;GUS
23703;01/12/2011;30/04/2012;GUS;GUS
23703;01/05/2012;31/05/2012;GUS;GUS
23703;01/06/2012;30/06/2012;GUS;GUS
23703;31/12/1999;30/03/2008;GUS;GUS
23703;31/03/2008;30/11/2011;GUS;GUS
23703;01/12/2011;30/04/2012;GUS;GUS
23703;01/05/2012;31/05/2012;GUS;GUS
23703;01/06/2012;30/06/2012;GUS;GUS
23703;31/12/1999;30/03/2008;GUS;GUS
23703;31/03/2008;30/11/2011;GUS;GUS
23703;01/12/2011;30/04/2012;GUS;GUS
23703;01/05/2012;31/05/2012;GUS;GUS
23703;01/06/2012;30/06/2012;GUS;GUS
23703;31/12/1999;30/03/2008;GUS;GUS
23703;31/03/2008;30/11/2011;GUS;GUS
23703;01/12/2011;30/04/2012;GUS;GUS
23703;01/05/2012;31/05/2012;GUS;GUS
23703;01/06/2012;30/06/2012;GUS;GUS
23703;31/12/1999;30/03/2008;GUS;GUS
23703;31/03/2008;30/11/2011;GUS;GUS
23703;01/12/2011;30/04/2012;GUS;GUS
23703;01/05/2012;31/05/2012;GUS;GUS
23703;01/06/2012;30/06/2012;GUS;GUS
23719;31/12/1999;31/01/2001;SUS;SUS
23720;31/12/1999;31/01/2001;SUS;SUS
23721;31/12/1999;31/01/2001;SUS;SUS
23722;31/12/1999;31/01/2001;SUS;SUS
23735;31/12/1999;31/01/2001;GUS;GUS
23736;31/12/1999;31/01/2001;BBB;BBB
23738;31/12/1999;31/01/2001;BBB;BBB
23739;31/12/1999;31/01/2001;GUS;GUS
23741;31/12/1999;31/01/2001;GUS;GUS
23745;31/12/1999;31/01/2001;GUS;GUS
23747;31/12/1999;31/01/2001;BBB;BBB
23829;31/12/1999;30/03/2008;A;A
23829;31/03/2008;30/04/2012;A;A
23829;01/05/2012;31/05/2012;A;A
23829;01/06/2012;30/06/2012;A;A
23829;31/12/1999;30/03/2008;A;A
23829;31/03/2008;30/04/2012;A;A
23829;01/05/2012;31/05/2012;A;A
23829;01/06/2012;30/06/2012;A;A
23829;31/12/1999;30/03/2008;A;A
23829;31/03/2008;30/04/2012;A;A
23829;01/05/2012;31/05/2012;A;A
23829;01/06/2012;30/06/2012;A;A
23829;31/12/1999;30/03/2008;A;A
23829;31/03/2008;30/04/2012;A;A
23829;01/05/2012;31/05/2012;A;A
23829;01/06/2012;30/06/2012;A;A
23832;31/12/1999;29/06/2002;GUT;GUT
23832;30/06/2002;30/09/2002;GUS;GUS
23832;31/12/1999;29/06/2002;GUT;GUT
23832;30/06/2002;30/09/2002;GUS;GUS
23834;31/12/1999;29/06/2002;GUT;GUT
23834;30/06/2002;30/09/2002;GUS;GUS
23834;31/12/1999;29/06/2002;GUT;GUT
23834;30/06/2002;30/09/2002;GUS;GUS
23835;31/12/2001;29/06/2002;GUT;GUT
23835;30/06/2002;30/09/2002;GUS;GUS
23835;31/12/2001;29/06/2002;GUT;GUT
23835;30/06/2002;30/09/2002;GUS;GUS
23836;31/12/1999;30/09/2002;IUG;IUG
23837;31/12/1999;30/09/2002;IUG;IUG
23838;31/12/2001;30/09/2002;IUG;IUG
23839;31/12/1999;30/09/2002;SUS;SUS
23840;31/12/1999;30/09/2002;SUS;SUS
23857;31/12/2004;31/03/2006;IUT;IUT
23874;31/12/1999;29/06/2000;SIU;SIU
23874;30/06/2000;30/03/2008;SIU;SIU
23874;31/03/2008;30/04/2012;SIU;SIU
23874;01/05/2012;31/05/2012;SIU;SIU
23874;01/06/2012;30/06/2012;SIU;SIU
23874;31/12/1999;29/06/2000;SIU;SIU
23874;30/06/2000;30/03/2008;SIU;SIU
23874;31/03/2008;30/04/2012;SIU;SIU
23874;01/05/2012;31/05/2012;SIU;SIU
23874;01/06/2012;30/06/2012;SIU;SIU
23874;31/12/1999;29/06/2000;SIU;SIU
23874;30/06/2000;30/03/2008;SIU;SIU
23874;31/03/2008;30/04/2012;SIU;SIU
23874;01/05/2012;31/05/2012;SIU;SIU
23874;01/06/2012;30/06/2012;SIU;SIU
23874;31/12/1999;29/06/2000;SIU;SIU
23874;30/06/2000;30/03/2008;SIU;SIU
23874;31/03/2008;30/04/2012;SIU;SIU
23874;01/05/2012;31/05/2012;SIU;SIU
23874;01/06/2012;30/06/2012;SIU;SIU
23874;31/12/1999;29/06/2000;SIU;SIU
23874;30/06/2000;30/03/2008;SIU;SIU
23874;31/03/2008;30/04/2012;SIU;SIU
23874;01/05/2012;31/05/2012;SIU;SIU
23874;01/06/2012;30/06/2012;SIU;SIU
23967;31/12/1999;30/03/2008;SUS;SUS
23967;31/03/2008;30/04/2012;SUS;SUS
23967;01/05/2012;31/05/2012;SUS;SUS
23967;01/06/2012;30/06/2012;SUS;SUS
23967;31/12/1999;30/03/2008;SUS;SUS
23967;31/03/2008;30/04/2012;SUS;SUS
23967;01/05/2012;31/05/2012;SUS;SUS
23967;01/06/2012;30/06/2012;SUS;SUS
23967;31/12/1999;30/03/2008;SUS;SUS
23967;31/03/2008;30/04/2012;SUS;SUS
23967;01/05/2012;31/05/2012;SUS;SUS
23967;01/06/2012;30/06/2012;SUS;SUS
23967;31/12/1999;30/03/2008;SUS;SUS
23967;31/03/2008;30/04/2012;SUS;SUS
23967;01/05/2012;31/05/2012;SUS;SUS
23967;01/06/2012;30/06/2012;SUS;SUS
23968;31/12/1999;30/03/2008;SUS;SUS
23968;31/03/2008;30/04/2012;SUS;SUS
23968;01/05/2012;31/05/2012;SUS;SUS
23968;01/06/2012;30/06/2012;SUS;SUS
23968;31/12/1999;30/03/2008;SUS;SUS
23968;31/03/2008;30/04/2012;SUS;SUS
23968;01/05/2012;31/05/2012;SUS;SUS
23968;01/06/2012;30/06/2012;SUS;SUS
23968;31/12/1999;30/03/2008;SUS;SUS
23968;31/03/2008;30/04/2012;SUS;SUS
23968;01/05/2012;31/05/2012;SUS;SUS
23968;01/06/2012;30/06/2012;SUS;SUS
23968;31/12/1999;30/03/2008;SUS;SUS
23968;31/03/2008;30/04/2012;SUS;SUS
23968;01/05/2012;31/05/2012;SUS;SUS
23968;01/06/2012;30/06/2012;SUS;SUS
23969;31/12/1999;30/03/2008;IUG;IUG
23969;31/03/2008;30/04/2012;IUG;IUG
23969;01/05/2012;31/05/2012;IUG;IUG
23969;01/06/2012;30/06/2012;IUG;IUG
23969;31/12/1999;30/03/2008;IUG;IUG
23969;31/03/2008;30/04/2012;IUG;IUG
23969;01/05/2012;31/05/2012;IUG;IUG
23969;01/06/2012;30/06/2012;IUG;IUG
23969;31/12/1999;30/03/2008;IUG;IUG
23969;31/03/2008;30/04/2012;IUG;IUG
23969;01/05/2012;31/05/2012;IUG;IUG
23969;01/06/2012;30/06/2012;IUG;IUG
23969;31/12/1999;30/03/2008;IUG;IUG
23969;31/03/2008;30/04/2012;IUG;IUG
23969;01/05/2012;31/05/2012;IUG;IUG
23969;01/06/2012;30/06/2012;IUG;IUG
23970;31/12/1999;30/03/2008;IUG;IUG
23970;31/03/2008;30/04/2012;IUG;IUG
23970;01/05/2012;31/05/2012;IUG;IUG
23970;01/06/2012;30/06/2012;IUG;IUG
23970;31/12/1999;30/03/2008;IUG;IUG
23970;31/03/2008;30/04/2012;IUG;IUG
23970;01/05/2012;31/05/2012;IUG;IUG
23970;01/06/2012;30/06/2012;IUG;IUG
23970;31/12/1999;30/03/2008;IUG;IUG
23970;31/03/2008;30/04/2012;IUG;IUG
23970;01/05/2012;31/05/2012;IUG;IUG
23970;01/06/2012;30/06/2012;IUG;IUG
23970;31/12/1999;30/03/2008;IUG;IUG
23970;31/03/2008;30/04/2012;IUG;IUG
23970;01/05/2012;31/05/2012;IUG;IUG
23970;01/06/2012;30/06/2012;IUG;IUG
23984;30/06/2007;31/12/2008;IUG;IUG
23990;31/12/1999;30/03/2008;USO;USO
23990;31/03/2008;29/11/2011;USO;USO
23990;30/11/2011;30/04/2012;SUT;SUT
23990;01/05/2012;31/05/2012;SUT;SUT
23990;01/06/2012;30/06/2012;SUT;SUT
23990;31/12/1999;30/03/2008;USO;USO
23990;31/03/2008;29/11/2011;USO;USO
23990;30/11/2011;30/04/2012;SUT;SUT
23990;01/05/2012;31/05/2012;SUT;SUT
23990;01/06/2012;30/06/2012;SUT;SUT
23990;31/12/1999;30/03/2008;USO;USO
23990;31/03/2008;29/11/2011;USO;USO
23990;30/11/2011;30/04/2012;SUT;SUT
23990;01/05/2012;31/05/2012;SUT;SUT
23990;01/06/2012;30/06/2012;SUT;SUT
24086;31/12/1999;30/03/2008;IUG;IUG
24086;31/03/2008;31/12/2011;IUG;IUG
24086;31/12/1999;30/03/2008;IUG;IUG
24086;31/03/2008;31/12/2011;IUG;IUG
24087;31/12/1999;29/06/2005;A;A
24087;30/06/2005;30/03/2008;IID;IID
24087;31/03/2008;30/06/2008;IID;IID
24096;31/12/1999;30/03/2008;IUG;IUG
24096;31/03/2008;31/12/2011;IUG;IUG
24096;31/12/1999;30/03/2008;IUG;IUG
24096;31/03/2008;31/12/2011;IUG;IUG
24099;31/12/1999;29/06/2005;A;A
24099;30/06/2005;30/03/2008;IID;IID
24099;31/03/2008;30/06/2008;IID;IID
24110;31/12/1999;29/06/2007;BBB;BBB
24110;30/06/2007;30/03/2008;IID;IID
24110;31/03/2008;30/11/2011;IID;IID
24111;31/12/1999;29/06/2007;BBB;BBB
24111;30/06/2007;30/03/2008;IID;IID
24111;31/03/2008;30/11/2011;IID;IID
24169;31/12/1999;30/12/2002;BBB;BBB
24169;31/12/2002;30/03/2008;IID;IID
24169;31/03/2008;31/07/2009;IID;IID
24170;31/12/1999;30/12/2002;BBB;BBB
24170;31/12/2002;30/03/2008;IID;IID
24170;31/03/2008;31/07/2009;IID;IID
24214;31/12/1999;31/07/2002;GUS;GUS
24219;31/12/1999;31/07/2002;GUS;GUS
24226;31/12/1999;31/07/2002;GUS;GUS
24247;31/12/1999;31/01/2001;GUS;GUS
24248;31/12/1999;31/01/2001;GUS;GUS
24249;31/12/1999;31/01/2001;GUS;GUS
24250;30/06/2000;31/01/2001;GUS;GUS
24290;31/12/1999;30/12/2000;BBB;BBB
24290;31/12/2000;31/07/2001;A;A
24290;31/12/1999;30/12/2000;BBB;BBB
24290;31/12/2000;31/07/2001;A;A
24306;31/12/1999;31/07/2001;IUG;IUG
24307;31/12/1999;31/07/2001;IUG;IUG
24310;31/12/1999;30/12/2000;BBB;BBB
24310;31/12/2000;31/07/2001;A;A
24310;31/12/1999;30/12/2000;BBB;BBB
24310;31/12/2000;31/07/2001;A;A
24311;31/12/1999;30/12/2000;BBB;BBB
24311;31/12/2000;31/07/2001;A;A
24311;31/12/1999;30/12/2000;BBB;BBB
24311;31/12/2000;31/07/2001;A;A
24368;31/12/2002;30/03/2008;IUT;IUT
24368;31/03/2008;30/04/2012;IUT;IUT
24368;01/05/2012;31/05/2012;IUT;IUT
24368;01/06/2012;30/06/2012;IUT;IUT
24368;31/12/2002;30/03/2008;IUT;IUT
24368;31/03/2008;30/04/2012;IUT;IUT
24368;01/05/2012;31/05/2012;IUT;IUT
24368;01/06/2012;30/06/2012;IUT;IUT
24368;31/12/2002;30/03/2008;IUT;IUT
24368;31/03/2008;30/04/2012;IUT;IUT
24368;01/05/2012;31/05/2012;IUT;IUT
24368;01/06/2012;30/06/2012;IUT;IUT
24368;31/12/2002;30/03/2008;IUT;IUT
24368;31/03/2008;30/04/2012;IUT;IUT
